Sequence,Support,Relative Frequency
{SREDNJA ŠOLA},12,1.0
{Okužba s Covid-19},12,1.0
{kratko},12,1.0
{Sum na okužbo},12,1.0
{OSNOVNA ŠOLA},12,1.0
{srednje},12,1.0
"{Okužba s Covid-19}, {Sum na okužbo}",12,1.0
"{kratko}, {srednje}",12,1.0
"{kratko}, {Okužba s Covid-19}",12,1.0
"{OSNOVNA ŠOLA, srednje}",12,1.0
"{Okužba s Covid-19, srednje}",12,1.0
"{kratko}, {kratko}",12,1.0
"{Sum na okužbo}, {SREDNJA ŠOLA}",12,1.0
"{OSNOVNA ŠOLA, kratko}",11,0.9166666666666666
"{Okužba s Covid-19}, {SREDNJA ŠOLA}",11,0.9166666666666666
"{srednje}, {SREDNJA ŠOLA}",11,0.9166666666666666
"{Sum na okužbo, srednje}",12,1.0
"{Sum na okužbo}, {OSNOVNA ŠOLA}",12,1.0
"{OSNOVNA ŠOLA}, {srednje}",12,1.0
"{OSNOVNA ŠOLA}, {Okužba s Covid-19}",12,1.0
"{OSNOVNA ŠOLA}, {kratko}",12,1.0
"{Sum na okužbo, kratko}",12,1.0
"{Okužba s Covid-19}, {OSNOVNA ŠOLA}",11,0.9166666666666666
"{kratko}, {Sum na okužbo}",12,1.0
"{SREDNJA ŠOLA}, {srednje}",11,0.9166666666666666
"{srednje}, {OSNOVNA ŠOLA}",12,1.0
"{SREDNJA ŠOLA}, {Okužba s Covid-19}",11,0.9166666666666666
"{SREDNJA ŠOLA}, {kratko}",11,0.9166666666666666
"{OSNOVNA ŠOLA, Okužba s Covid-19}",12,1.0
"{OSNOVNA ŠOLA, Sum na okužbo}",12,1.0
"{kratko}, {SREDNJA ŠOLA}",11,0.9166666666666666
"{Sum na okužbo}, {srednje}",12,1.0
"{Sum na okužbo}, {Okužba s Covid-19}",12,1.0
"{OSNOVNA ŠOLA}, {Sum na okužbo}",12,1.0
"{Okužba s Covid-19, SREDNJA ŠOLA}",12,1.0
"{SREDNJA ŠOLA, srednje}",12,1.0
"{Sum na okužbo}, {kratko}",12,1.0
"{SREDNJA ŠOLA}, {Sum na okužbo}",12,1.0
"{srednje}, {srednje}",12,1.0
"{Okužba s Covid-19}, {srednje}",12,1.0
"{kratko}, {OSNOVNA ŠOLA}",11,0.9166666666666666
"{srednje}, {Okužba s Covid-19}",12,1.0
"{Okužba s Covid-19}, {Okužba s Covid-19}",12,1.0
"{Okužba s Covid-19}, {kratko}",12,1.0
"{srednje}, {kratko}",12,1.0
"{OSNOVNA ŠOLA}, {SREDNJA ŠOLA}",12,1.0
"{Sum na okužbo}, {Sum na okužbo}",12,1.0
"{OSNOVNA ŠOLA}, {OSNOVNA ŠOLA}",12,1.0
"{srednje}, {Sum na okužbo}",12,1.0
"{OSNOVNA ŠOLA}, {Okužba s Covid-19}, {srednje}",11,0.9166666666666666
"{Sum na okužbo, kratko}, {srednje}",11,0.9166666666666666
"{OSNOVNA ŠOLA}, {Okužba s Covid-19}, {Okužba s Covid-19}",11,0.9166666666666666
