Rule,Confidence
{OSNOVNA ŠOLA} => {srednje},0.9090909090909091
{OSNOVNA ŠOLA} => {Sum na okužbo},0.8181818181818182
{srednje} => {srednje},0.9
{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA},0.9090909090909091
{srednje} => {OSNOVNA ŠOLA},0.9
{Sum na okužbo} => {srednje},0.9090909090909091
{Sum na okužbo} => {Sum na okužbo},0.8181818181818182
{Sum na okužbo} => {OSNOVNA ŠOLA},0.9090909090909091
"{Sum na okužbo} => {Sum na okužbo, srednje}",0.8181818181818182
"{OSNOVNA ŠOLA, srednje} => {OSNOVNA ŠOLA}",0.9
"{OSNOVNA ŠOLA, srednje} => {srednje}",0.9
"{Sum na okužbo} => {OSNOVNA ŠOLA, srednje}",0.8181818181818182
"{Sum na okužbo, srednje} => {OSNOVNA ŠOLA}",0.9
"{OSNOVNA ŠOLA} => {Sum na okužbo, srednje}",0.8181818181818182
"{OSNOVNA ŠOLA, Sum na okužbo} => {Sum na okužbo}",0.8181818181818182
"{OSNOVNA ŠOLA, Sum na okužbo} => {srednje}",0.8181818181818182
"{OSNOVNA ŠOLA} => {OSNOVNA ŠOLA, srednje}",0.8181818181818182
"{Sum na okužbo, srednje} => {srednje}",0.9
"{OSNOVNA ŠOLA, Sum na okužbo} => {OSNOVNA ŠOLA}",0.9090909090909091
"{OSNOVNA ŠOLA, Sum na okužbo, srednje} => {OSNOVNA ŠOLA}",0.9
